# Time(Gyr) Mg(Msol) Ms(Msol) SFR(Msol/yr) SSFR(/yr) Md(Msol) M_Z(Msol) Z, f_g 
14.6 4757244473.78 62014880266.01 1.29 2.08171830759e-11 424798276.91 473645966.23 0.0992890590763 0.07 
14.65 4730081112.81 62079025430.05 1.28 2.06656478879e-11 423627556.60 472238538.94 0.0995630913728 0.07 
14.7 4703074787.15 62142770156.84 1.27 2.05155729702e-11 422457437.78 470832787.80 0.0998373025057 0.07 
14.75 4676224269.40 62206117576.22 1.27 2.03669419838e-11 421287929.06 469428715.27 0.100111694818 0.07 
14.8 4649528341.74 62269070793.60 1.26 2.02197388112e-11 420119038.87 468026323.51 0.100386270681 0.07 
14.85 4622985795.89 62331632890.07 1.25 2.0073947553e-11 418950775.44 466625614.33 0.100661032499 0.07 
14.9 4596595433.01 62393806922.69 1.24 1.99295525247e-11 417783146.76 465226589.25 0.100935982704 0.07 
14.95 4570356063.61 62455595924.58 1.24 1.97865382523e-11 416616160.60 463829249.45 0.101211123761 0.07 
15.0 4550294488.12 62517002905.18 1.23 1.96448894692e-11 415502376.56 462550378.22 0.101486458166 0.07 
15.05 4530381554.99 62578030850.40 1.22 1.95045911136e-11 414395881.90 461279725.65 0.101652844542 0.07 
15.1 4510570158.38 62638682722.81 1.21 1.93656283234e-11 413295608.58 460015038.11 0.101819177932 0.07 
15.15 4490859504.66 62698961461.84 1.21 1.92279864349e-11 412201847.30 458757322.74 0.101986006637 0.07 
15.2 4471248806.43 62758869983.91 1.20 1.90916509777e-11 411114387.41 457506277.74 0.102153568211 0.07 
15.25 4451737282.43 62818411182.68 1.19 1.89566076735e-11 410033104.60 456261813.15 0.102321811545 0.07 
15.3 4432324157.49 62877587929.19 1.18 1.88228424308e-11 408957882.62 455023843.74 0.10249073209 0.07 
15.35 4413008662.53 62936403072.00 1.18 1.86903413439e-11 407888611.18 453792285.40 0.102660326179 0.07 
15.4 4393790034.46 62994859437.46 1.17 1.85590906885e-11 406825054.85 452566765.28 0.102830590216 0.07 
15.45 4374667516.16 63052959829.80 1.16 1.842907692e-11 405767096.33 451347205.42 0.10300145472 0.06 
15.5 4355640356.43 63110707031.33 1.15 1.83002866695e-11 404714625.94 450133530.41 0.103172916286 0.06 
15.55 4336707809.94 63168103802.62 1.15 1.81727067413e-11 403667540.20 448925665.82 0.103344971938 0.06 
15.6 4317869137.18 63225152882.67 1.14 1.80463241109e-11 402625740.96 447723537.94 0.103517618778 0.06 
15.65 4299123604.43 63281856989.05 1.13 1.79211259212e-11 401589135.80 446527075.97 0.103690853918 0.06 
15.7 4280470483.70 63338218818.11 1.13 1.77970994808e-11 400557636.82 445336210.26 0.103864675003 0.06 
15.75 4261909052.68 63394241045.12 1.12 1.76742322607e-11 399531158.80 444150869.28 0.104039079805 0.06 
15.8 4243438594.73 63449926324.44 1.11 1.75525118922e-11 398509619.80 442970982.19 0.104214065525 0.06 
15.85 4225058398.79 63505277289.68 1.11 1.7431926164e-11 397492940.86 441796479.05 0.104389629378 0.06 
15.9 4206767759.36 63560296553.86 1.10 1.73124630205e-11 396481045.70 440627290.79 0.104565768649 0.06 
15.95 4188565976.47 63614986709.59 1.09 1.71941105582e-11 395473860.54 439463349.30 0.104742480688 0.06 
16.0 4170452355.60 63669350329.21 1.09 1.70768570243e-11 394471313.29 438304586.22 0.104919762939 0.06 
16.05 4152426207.67 63723389964.95 1.08 1.69606908144e-11 393473334.03 437150934.43 0.105097612643 0.06 
16.1 4134486848.98 63777108149.10 1.07 1.68456004697e-11 392479854.63 436002327.69 0.105276027211 0.06 
16.15 4116633601.20 63830507394.15 1.07 1.67315746747e-11 391490667.06 434858385.94 0.105455004119 0.06 
16.2 4098865791.25 63883590192.96 1.06 1.66186022557e-11 390505689.22 433719051.10 0.105634464484 0.06 
16.25 4081182751.36 63936359018.89 1.06 1.65066721782e-11 389524844.02 432584267.07 0.105814406519 0.06 
16.3 4063583818.95 63988816325.98 1.05 1.63957735445e-11 388548058.56 431453978.90 0.10599482881 0.06 
16.35 4046068336.64 64040964549.09 1.04 1.62858955924e-11 387575263.37 430328131.96 0.106175730124 0.06 
16.4 4028635652.16 64092806104.05 1.04 1.61770276924e-11 386606750.86 429207469.43 0.106357109211 0.06 
16.45 4011285118.38 64144343387.81 1.03 1.60691593463e-11 385642497.95 428091915.01 0.106539162757 0.06 
16.5 3994016093.18 64195578778.56 1.02 1.59622801847e-11 384682476.83 426981394.68 0.106721886471 0.06 
16.55 3976827939.49 64246514635.94 1.02 1.58563799654e-11 383726655.30 425875835.79 0.106905276473 0.06 
16.6 3959720025.21 64297153301.11 1.01 1.57514485716e-11 382774997.75 424775167.29 0.107089329052 0.06 
16.65 3942691723.19 64347497096.97 1.01 1.56474760097e-11 381827465.36 423679319.05 0.107274040738 0.06 
16.7 3925742411.17 64397548328.23 1.00 1.55444524077e-11 380884016.73 422588221.81 0.107459408138 0.06 
16.75 3908871471.75 64447309281.60 1.00 1.54423680134e-11 379944608.45 421501807.70 0.107645427934 0.06 
16.8 3892078292.37 64496782225.92 0.99 1.53412131927e-11 379009195.54 420420010.13 0.107832096999 0.06 
16.85 3875362265.25 64545969412.29 0.98 1.52409784276e-11 378077731.52 419342763.24 0.108019412393 0.06 
16.9 3858722787.36 64594873074.21 0.98 1.51416543148e-11 377150163.71 418269990.76 0.108207371219 0.06 
16.95 3842159260.39 64643495427.76 0.97 1.50432315637e-11 376226442.39 417201627.49 0.108395967736 0.06 
17.0 3825671090.70 64691838671.64 0.97 1.49457009952e-11 375306517.33 416137609.40 0.108585198899 0.06 
17.05 3809257689.28 64739904987.40 0.96 1.48490535398e-11 374390337.84 415077873.24 0.108775061821 0.06 
17.1 3792918471.75 64787696539.55 0.96 1.4753280236e-11 373477852.86 414022356.55 0.108965553684 0.06 
17.15 3776652858.27 64835215475.65 0.95 1.46583722288e-11 372569011.14 412970997.65 0.109156671739 0.06 
17.2 3760460273.55 64882463926.49 0.94 1.45643207682e-11 371663761.33 411923735.60 0.109348413302 0.05 
17.25 3744340146.80 64929444006.21 0.94 1.44711172078e-11 370762052.10 410880510.22 0.109540775764 0.05 
17.3 3728291911.67 64976157812.42 0.93 1.4378753003e-11 369863832.31 409841262.39 0.109733756579 0.05 
17.35 3712315006.25 65022607426.34 0.93 1.42872197098e-11 368969051.00 408805933.69 0.109927353356 0.05 
17.4 3696408873.02 65068794912.92 0.92 1.41965089835e-11 368077657.45 407774466.41 0.110121563767 0.05 
17.45 3680572958.83 65114722320.96 0.92 1.4106612577e-11 367189601.17 406746803.54 0.110316385555 0.05 
17.5 3664806714.83 65160391683.27 0.91 1.40175223394e-11 366304832.00 405722888.75 0.110511816526 0.05 
17.55 3649109596.48 65205805016.74 0.91 1.3929230215e-11 365423300.36 404702666.88 0.110707854553 0.05 
17.6 3633481063.49 65250964322.52 0.90 1.38417282417e-11 364544957.01 403686083.39 0.110904497708 0.05 
17.65 3617920579.78 65295871586.12 0.90 1.37550085496e-11 363669753.18 402673084.41 0.111101744124 0.05 
17.7 3602427613.47 65340528777.51 0.89 1.36690633601e-11 362797640.48 401663616.67 0.111299591998 0.05 
17.75 3587001636.85 65384937851.28 0.89 1.35838849842e-11 361928443.58 400657344.37 0.11149803959 0.05 
17.8 3571642126.32 65429100746.75 0.88 1.34994658215e-11 361062099.78 399654221.25 0.111697006284 0.05 
17.85 3556348562.37 65473019388.05 0.88 1.34157983589e-11 360198549.94 398654202.71 0.111896491058 0.05 
17.9 3541120429.57 65516695684.30 0.87 1.33328751695e-11 359337737.92 397657245.09 0.112096493276 0.05 
17.95 3525957216.48 65560131529.70 0.87 1.32506889113e-11 358479609.91 396663304.95 0.112297012486 0.05 
18.0 3510858415.71 65603328803.61 0.86 1.3169232326e-11 357624114.34 395672339.25 0.112498048217 0.05 
18.05 3495823523.78 65646289370.75 0.86 1.30884982379e-11 356771194.33 394684289.35 0.11269960004 0.05 
18.1 3480852041.20 65689015081.23 0.85 1.3008479553e-11 355920801.12 393699113.33 0.112901662987 0.05 
18.15 3465943472.34 65731507770.71 0.85 1.29291692574e-11 355072887.48 392716769.36 0.113104236742 0.05 
18.2 3451097325.46 65773769260.49 0.85 1.28505604168e-11 354227407.72 391737216.00 0.113307320936 0.05 
18.25 3436313112.67 65815801357.66 0.84 1.27726461748e-11 353384317.51 390760412.20 0.113510915242 0.05 
18.3 3421590349.90 65857605855.18 0.84 1.26954197525e-11 352543573.74 389786317.32 0.113715019379 0.05 
18.35 3406928556.83 65899184531.96 0.83 1.26188744469e-11 351705134.46 388814891.11 0.113919633111 0.05 
18.4 3392327256.92 65940539153.06 0.83 1.25430036301e-11 350868958.70 387846093.74 0.114124756251 0.05 
18.45 3377785977.37 65981671469.71 0.82 1.24678007485e-11 350035006.44 386879885.73 0.114330388658 0.05 
18.5 3363304249.03 66022583219.45 0.82 1.23932593215e-11 349203238.51 385916227.98 0.114536530236 0.05 
18.55 3348881606.46 66063276126.27 0.81 1.23193729407e-11 348373616.54 384955081.80 0.114743180934 0.05 
18.6 3334517587.83 66103751900.65 0.81 1.22461352687e-11 347546102.86 383996408.84 0.114950340752 0.05 
18.65 3320211734.94 66144012239.71 0.81 1.21735400386e-11 346720660.48 383040171.14 0.115158009735 0.05 
18.7 3305963593.15 66184058827.33 0.80 1.21015810526e-11 345897253.05 382086331.08 0.115366187977 0.05 
18.75 3291772711.40 66223893334.19 0.80 1.20302521816e-11 345075844.78 381134851.42 0.115574875619 0.05 
18.8 3277638642.13 66263517417.94 0.79 1.19595473637e-11 344256400.46 380185695.28 0.115784072851 0.05 
18.85 3263560941.29 66302932723.27 0.79 1.18894606037e-11 343438885.35 379238826.09 0.115993779909 0.05 
18.9 3249539168.30 66342140882.00 0.78 1.18199859723e-11 342623265.08 378294207.34 0.11620399708 0.05 
18.95 3235572886.03 66381143513.21 0.78 1.1751117605e-11 341809505.72 377351802.82 0.116414724594 0.05 
19.0 3221661660.75 66419942223.31 0.78 1.16828497013e-11 340997573.74 376411576.70 0.116625962731 0.05 
19.05 3207805062.13 66458538606.19 0.77 1.1615176524e-11 340187436.03 375473493.50 0.116837711821 0.05 
19.1 3194002663.22 66496934243.23 0.77 1.15480923984e-11 339379046.59 374537488.49 0.117049972247 0.05 
19.15 3180254040.37 66535130703.49 0.76 1.14815917111e-11 338572371.63 373603527.77 0.11726273519 0.05 
19.2 3166558773.27 66573129543.75 0.76 1.14156689099e-11 337767377.98 372671577.63 0.117476001297 0.05 
19.25 3152916444.88 66610932308.62 0.76 1.13503185024e-11 336964033.01 371741604.66 0.117689771237 0.05 
19.3 3139326641.45 66648540530.65 0.75 1.12855350555e-11 336162304.67 370813575.70 0.117904045716 0.04 
19.35 3125788952.41 66685955730.39 0.75 1.12213131946e-11 335362161.38 369887457.90 0.118118825484 0.04 
19.4 3112302970.45 66723179416.54 0.74 1.11576476029e-11 334563572.03 368963218.70 0.118334111333 0.04 
19.45 3098868291.41 66760213085.96 0.74 1.10945330206e-11 333766505.96 368040825.82 0.118549904107 0.04 
19.5 3085484514.32 66797058223.86 0.74 1.10319642443e-11 332970932.90 367120247.23 0.118766204694 0.04 
19.55 3072151241.31 66833716303.81 0.73 1.09699361261e-11 332176822.97 366201451.19 0.118983014022 0.04 
19.6 3058868077.64 66870188787.86 0.73 1.09084435729e-11 331384146.68 365284406.23 0.119200333065 0.04 
19.65 3045634631.65 66906477126.66 0.73 1.08474815462e-11 330592874.84 364369081.13 0.119418162848 0.04 
19.7 3032450514.74 66942582759.49 0.72 1.07870450605e-11 329802978.64 363455444.95 0.119636504438 0.04 
19.75 3019315341.36 66978507114.41 0.72 1.07271291835e-11 329014429.55 362543467.03 0.119855358953 0.04 
19.8 3006228728.96 67014251608.29 0.71 1.06677290352e-11 328227199.37 361633116.94 0.120074727558 0.04 
19.85 2993190297.98 67049817646.95 0.71 1.06088397867e-11 327441260.19 360724364.52 0.120294611468 0.04 
19.9 2980199671.82 67085206625.20 0.71 1.05504566605e-11 326656584.37 359817179.88 0.120515011947 0.04 
19.95 2967256476.86 67120419926.97 0.70 1.04925749291e-11 325873144.55 358911533.37 0.120735930308 0.04 
